ID,Quotation Name,Document,Quotation Content,Comment,Codes,Reference,Density,Modified by
7:40,Hmm. Having it in two places seems worse than having it in DD.,CASSANDRA-827,"Hmm. Having it in two places seems worse than having it in DD.
",,Architectural solution benefits and drawbacks,5:2757 - 5:2820,1,arjan
7:41,The problem is it’s not obvious to someone browsing that calling DD.sT…,CASSANDRA-827,"The problem is it’s not obvious to someone browsing that calling DD.sTD alone will leave  the system in an inconsistent state. Let’s go with the DD-only code.
",,Architectural solution benefits and drawbacks,6:1 - 6:160,1,arjan
7:42,Removed 0009. replication strategy reload change is rebased into 0002.…,CASSANDRA-827," Removed 0009. replication strategy reload change is rebased into 0002. Ev-  erything is is the same.
",,,6:175 - 6:277,1,arjan
7:43,+1,CASSANDRA-827,+1,,,6:291 - 6:292,1,arjan
8:1,Add the ability to add/remove/rename column families on a single node.,CASSANDRA-840,"Add the ability to add/remove/rename column families on a single node.
",,User requirement,3:51 - 3:122,1,arjan
8:2,We need the ability to manipulate the KS/CF defnitions structures in D…,CASSANDRA-840,"We need the ability to manipulate the KS/CF defnitions structures in DatabaseDescriptor.
",,User requirement,3:140 - 3:229,1,arjan
8:41,gdusbabek,CASSANDRA-840,gdusbabek,,Comment,3:715 - 3:723,1,arjan
8:3,Gives the ability to add/remove/rename CFs on a single node,CASSANDRA-840,Gives the ability to add/remove/rename CFs on a single node,,User requirement,3:726 - 3:784,1,arjan
8:4,A table_open  lock was introduced to prevent tables from being opened…,CASSANDRA-840,A table_open  lock was introduced to prevent tables from being opened during operations (I realize this  doesn’t help terribly much if you already have a table reference),,Run-time quality issues,3:787 - 3:956,1,arjan
8:5,The last patch includes an  alternate approach that makes it so that o…,CASSANDRA-840,"The last patch includes an  alternate approach that makes it so that only the table being operated on is locked during  an operation.
CF ids now live in two places: CFMetaData and CommitLogHeader. the ids in CLH are  stored in serialized state and are only used during recovery.
",,Existing system architecture description,3:959 - 3:1239,1,arjan
8:42,jbellis,CASSANDRA-840,jbellis,,Comment,4:4 - 4:10,1,arjan
8:6,What problem is the table locking trying to solve? Just concurrent acc…,CASSANDRA-840,What problem is the table locking trying to solve? Just concurrent access to  columnFamilyStores_?,,"Assumptions
Run-time quality issues",4:13 - 4:110,2,arjan
8:7,If it is that then using a NBHM instead should be cleaner. I’ve  alway…,CASSANDRA-840,"If it is that then using a NBHM instead should be cleaner. I’ve  always intended to refactor CFS to have a Table reference rather than a Table String.
",,"Architectural design configuration
Architectural solution benefits and drawbacks",4:112 - 4:263,2,arjan
8:43,gdusbabek,CASSANDRA-840,gdusbabek,,Comment,4:267 - 4:275,1,arjan
8:8,Two threads modifying a keyspace at the same time. The lock is held du…,CASSANDRA-840,"Two threads modifying a keyspace at the same time. The lock is held during the entire  mutation, not just to get access to the Table object. ",,Run-time quality issues,4:331 - 4:471,1,arjan
8:9,I’m not opposed to removing the  openLock from Table.open() for perfor…,CASSANDRA-840,"I’m not opposed to removing the  openLock from Table.open() for performance reasons, but I thought it made sense from a  concurrency standpoint (we were synchronizing on Table.class anyway).",,"Architectural tactics
Assumptions",4:472 - 4:661,2,arjan
8:10,We might wish to  chose performance here and assume people deserve wha…,CASSANDRA-840,We might wish to  chose performance here and assume people deserve what they get when they attempt row  mutations while a keyspace is in fux.),,"Assumptions
Trade-offs",4:663 - 4:804,2,arjan
8:44,jbellis,CASSANDRA-840,jbellis,,Comment,4:810 - 4:816,1,arjan
8:11,Okay. I don’t know that it’s worth using a re-entrant lock (since both…,CASSANDRA-840,Okay. I don’t know that it’s worth using a re-entrant lock (since both read locking  and write are Rare Events) but that’s not a big deal.,,"Architectural solution benefits and drawbacks
Assumptions",4:819 - 4:956,2,arjan
8:12,I do think that Multilock is defnitely  overkill.,CASSANDRA-840,"I do think that Multilock is defnitely  overkill.
",,"Architectural solution benefits and drawbacks
Assumptions",4:958 - 4:1008,2,arjan
8:13,It’s safe for other threads to be messing about with existing Table re…,CASSANDRA-840,It’s safe for other threads to be messing about with existing Table references during a mutate  right?,,"Assumptions
Existing system architecture description",4:1009 - 4:1110,2,arjan
8:14,Because using  double-checked locking in Table.open means that most of…,CASSANDRA-840,"Because using  double-checked locking in Table.open means that most of the time that’s what you’re going  to get.
",,"Architectural component behavior and structure
Architectural solution benefits and drawbacks",4:1186 - 4:1300,2,arjan
8:15,If it’s not let’s see if we can come up with a way to use Concurrent o…,CASSANDRA-840,If it’s not let’s see if we can come up with a way to use Concurrent operations instead  of trying to lock everyone.,,Architectural design configuration,4:1301 - 4:1416,1,arjan
8:16,I think it’s doable -,CASSANDRA-840,I think it’s doable -,,"Architectural solution benefits and drawbacks
Assumptions",4:1418 - 4:1438,2,arjan
8:17,"if we move the modifcations themselves to  an executor queue, then you…",CASSANDRA-840," if we move the modifcations themselves to  an executor queue, then you don’t have to worry about them stomping on each other and  you only have to make sure you don’t expose changes to the rest of the systems via the CFS  map until they are ready.
",,Architectural design configuration,4:1440 - 4:1689,1,arjan
8:45,gdusbabek,CASSANDRA-840,gdusbabek,,Comment,4:1693 - 4:1701,1,arjan
8:18,"No. It’s very unsafe. ThreadA calls Table.open(A), ThreadB drops a CF…",CASSANDRA-840,"No. It’s very unsafe. ThreadA calls Table.open(A), ThreadB drops a CF in A, ThreadA then  tries to mutate rows on that CF. At some point ThreadB will cause that table to release()  and its column families go away.",,Existing system architecture description,4:1809 - 4:2021,1,arjan
8:19,I’m not sure what the right behavior is in this case (loud  failure IM…,CASSANDRA-840,"I’m not sure what the right behavior is in this case (loud  failure IMO). That table essentially becomes invalid and will be replaced in Table.instances  with a new version.
",,"Assumptions
Existing system architecture description",4:2023 - 4:2196,2,arjan
8:20,Is that a bad approach? Possibly,CASSANDRA-840,Is that a bad approach? Possibly,,Architectural solution benefits and drawbacks,4:2198 - 4:2229,1,arjan
8:21,I was hoping to avoid having to discover all the states in  CFS that I…,CASSANDRA-840,"I was hoping to avoid having to discover all the states in  CFS that I would have to account for when a CF def is mutated. CFS wasn’t designed from  that standpoint and I think getting it there would be an onerous task.
",,"Architectural design configuration
Architectural solution benefits and drawbacks
Assumptions",4:2232 - 4:2452,3,arjan
8:22,I think a fair compromise would be to mark Table instances invalid whe…,CASSANDRA-840,"I think a fair compromise would be to mark Table instances invalid when they are released  and have them throw an exception in apply() to indicate the reference has been invalidated  and can no longer be operated on (I’m thinking in the context of renames, which are the  most complicated, but this approach makes the most sense in the context of deletes).
",,"Architectural design configuration
Architectural solution benefits and drawbacks
Assumptions",4:2453 - 4:2810,3,arjan
8:46,gdusbabek,CASSANDRA-840,gdusbabek,,Comment,4:2814 - 4:2822,1,arjan
8:23,My idea was to lock a table during a defnition mutation in order to pr…,CASSANDRA-840,"My idea was to lock a table during a defnition mutation in order to prevent a row mutation  from happening in progress. I still think we need this. And I think a per-table lock gives us  more availability than a global table open lock.
",,"Architectural design configuration
Architectural solution benefits and drawbacks
Assumptions",4:2922 - 4:3158,3,arjan
8:24,I took a look at the code and since all row mutations go through RowMu…,CASSANDRA-840,"I took a look at the code and since all row mutations go through RowMutation.apply(),",,Existing system architecture description,4:3159 - 4:3243,1,arjan
8:25,we’re in good shape for this,CASSANDRA-840,we’re in good shape for this,,Architectural solution benefits and drawbacks,4:3246 - 4:3273,1,arjan
8:26,I couldn’t fnd any code that hangs on to Table objects and  calls Tabl…,CASSANDRA-840,"I couldn’t fnd any code that hangs on to Table objects and  calls Table.apply() at various times (although nothing in the code prevents this).
",,Architectural solution benefits and drawbacks,4:3276 - 4:3419,1,arjan
8:27,This makes sense.,CASSANDRA-840,"This makes sense.
",,Architectural solution benefits and drawbacks,5:120 - 5:138,1,arjan
8:47,jbellis,CASSANDRA-840,jbellis,,Comment,5:142 - 5:148,1,arjan
8:28,"You’re using a read/write lock already pre-Multilock (iirc), so the on…",CASSANDRA-840,"You’re using a read/write lock already pre-Multilock (iirc), so the only time Multilock mat-  ters is allowing writes to continue in KS X while modifying KS Y. Modifcation is rare  enough, and over fast enough, that this isn’t worth adding complexity for, especially when  it’s complexity w/ a performance penalty.
",,Trade-offs,5:390 - 5:705,1,arjan
8:29,"Again, it’s worth pointing out that using double-checked locking in Ta…",CASSANDRA-840,"Again, it’s worth pointing out that using double-checked locking in Table.open completely  bypasses the lock for existing Table objects.",,"Architectural design configuration
Architectural solution benefits and drawbacks",5:707 - 5:842,2,arjan
8:30,Having talked about locking strategies I will now go back to arguing t…,CASSANDRA-840,Having talked about locking strategies I will now go back to arguing that this is a solu-  tion to the wrong question. (If you are on that page already I apologize for continuing to  beat that horse. :),,Architectural solution benefits and drawbacks,5:846 - 5:1047,1,arjan
8:31,RM.apply is very very performance critical. I don’t want to add extra…,CASSANDRA-840,"RM.apply is very very performance critical. I don’t want to add extra locking there, es-  pecially not read/write lock which is more expensive.
",,Architectural solution benefits and drawbacks,5:1050 - 5:1194,1,arjan
8:32,As long as we are corruption-safe in the pedantic concurrency sense we…,CASSANDRA-840,"As long as we are corruption-safe in the pedantic concurrency sense we shouldn’t worry about  mutations during schema modifcation. (Hence, I suspect that we do need to single-thread  these to avoid potential bugs w/ renames.)",,Motivation of design issue,5:1195 - 5:1419,1,arjan
8:33,"The only op that is potentially problematic is  a CF or KS rename, whe…",CASSANDRA-840,"The only op that is potentially problematic is  a CF or KS rename, where ops that come in during the process can apply to the ""wrong""  one. But the same thing will happen to ops against the new name that get sent a ms or  two earlier no matter what you do locking-wise. In other words, the client needs to quiesce  that target himself anyway, so us locking during the actual fraction of a ms for the change  doesn’t really buy him anything.
",,Motivation of design issue,5:1421 - 5:1862,1,arjan
8:48,gdusbabek,CASSANDRA-840,gdusbabek,,Comment,5:1866 - 5:1874,1,arjan
8:34,It took all my restraint to resist the urge to grab Table.fusherLock d…,CASSANDRA-840,"It took all my restraint to resist the urge to grab Table.fusherLock during  the Table.[add|drop|rename]Cf() operations. Also, not included in this patchset, but in my  branch, is a null check against the CFS during Table.apply().
",,Existing system architecture description,5:1877 - 5:2108,1,arjan
8:49,jbellis,CASSANDRA-840,jbellis,,Comment,5:2112 - 5:2118,1,arjan
8:35,"does it tolerate the case of ""cf is added, but CLS w/ the new entry is…",CASSANDRA-840," does it tolerate the case of ""cf is added, but CLS w/ the new entry is not created  yet"" w/o blowing up? (should just log No Such CF Yet or some such imo)",,"Architectural solution benefits and drawbacks
Assumptions",5:2120 - 5:2274,2,arjan
8:50,gdusbabek,CASSANDRA-840,gdusbabek,,Comment,5:2281 - 5:2289,1,arjan
